person_uri,year,gender_label,gender_uri
http://www.wikidata.org/entity/Q112489458,1945,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112489698,1967,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112489805,1931,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112489861,1939,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112489940,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112489946,1951,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112489959,1971,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112490017,1963,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112490052,1935,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112490207,1947,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112490384,1957,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112490387,1950,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112490402,1974,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112490403,1976,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112490437,1973,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112490512,1952,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112490513,1962,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112490533,1948,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112490588,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112490592,1953,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112490613,1961,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112490614,1955,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112490625,1969,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112490690,1938,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112490768,1980,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112490806,1955,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112490878,1974,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112491068,1969,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112491144,1943,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112491164,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112491243,1979,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112491246,1947,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112491307,1930,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112491460,1981,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112491646,1977,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112491849,1987,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112492065,1981,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112492084,1957,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112492191,1990,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112492212,1970,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112492215,1952,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112492386,1961,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112492389,1952,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112492449,1970,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112492477,1980,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112492481,1959,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112492539,1949,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112492582,1948,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112492745,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112492820,1981,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112492842,1979,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112492844,1974,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112492845,1977,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112492851,1944,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112492870,1948,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112492994,1981,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112492995,1982,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493046,1950,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493082,1958,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493096,1964,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112493237,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493238,1939,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112493254,1978,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493267,1947,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112493340,1957,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112493344,1963,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112493397,1932,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493445,1946,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493518,1953,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493522,1946,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493533,1957,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493556,1968,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493569,1953,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493587,1947,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493633,1929,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493637,1969,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493655,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493767,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493782,1970,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112493804,1940,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493820,1975,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112493835,1906,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112493981,1950,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112494262,1957,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112494265,1964,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112494268,1968,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112494288,1962,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112494380,1971,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112494547,1939,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112494617,1978,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112494702,1965,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112494710,1958,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112494714,1984,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112494782,1963,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112494791,1944,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112495042,1947,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112495068,1950,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112495131,1973,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112495132,1984,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112495480,1974,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112495556,1963,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112495588,1952,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112495593,1955,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112495632,1964,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112495672,1971,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112495677,1969,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112495714,1953,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112495883,1961,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112495929,1981,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112496042,1970,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112496047,1961,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112496184,1941,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112496209,1951,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112496261,1961,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112496268,1975,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112496502,1944,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112496514,1967,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112496545,1977,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112496546,1972,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112496587,1981,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112496630,1981,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112496638,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112496683,1947,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112496684,1969,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112496778,1984,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112496834,1947,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112496839,1959,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112496850,1943,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112496852,1972,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112496892,1969,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112496893,1959,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112496894,1963,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112496934,1962,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112497107,1953,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112497125,1982,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112497154,1963,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112497258,1946,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112497325,1982,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112497342,1966,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112497424,1979,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112497496,1961,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112497501,1982,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112497632,1958,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112497704,1981,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112497729,1947,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112497809,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112497836,1986,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112497865,1957,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112497870,1944,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112497888,1976,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112497944,1946,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112497956,1958,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112498031,1936,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112498035,1955,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112498194,1975,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112498201,1937,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112498202,1943,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112498381,1945,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112498384,1943,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112498428,1953,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112498449,1941,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112498527,1947,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112498573,1967,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112498681,1955,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112498726,1959,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112498731,1975,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112498793,1948,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112498934,1937,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112499093,1979,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112499151,1949,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112499194,1941,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112499241,1956,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112499255,1953,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112499278,1958,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112499290,1960,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112499353,1927,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112499477,1943,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112499518,1959,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112499566,1966,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112499568,1945,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112499832,1983,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112499852,1964,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112499909,1951,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112499941,1950,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112499972,1964,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112499993,1962,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112500250,1963,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112500330,1963,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112500376,1947,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112500599,1955,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112500600,1965,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112500619,1982,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112500636,1981,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112500641,1976,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112500667,1952,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112500668,1940,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112500692,1963,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112500722,1952,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112500783,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112500883,1958,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112500923,1966,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112500928,1964,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112501001,1964,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112501033,1942,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112501041,1968,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112501204,1964,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112501205,1967,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112501207,1937,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112501240,1957,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112501335,1955,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112501450,1968,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112501469,1941,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112501565,1964,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112501643,1950,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112501686,1959,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112501784,1908,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112501869,1942,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112501892,1963,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112501950,1918,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112501969,1959,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112501974,1968,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112502,1867,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112502096,1973,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112502125,1940,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112502135,1965,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112502148,1945,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112502156,1916,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112502290,1987,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112502373,1972,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112502463,1941,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112502467,1946,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112502492,1981,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112502531,1969,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112502542,1948,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112502574,1987,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112502584,1941,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112502653,1932,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112502703,1971,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112502705,1957,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112502744,1957,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112502823,1968,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112502839,1977,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112502910,1976,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112502942,1959,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112502981,1980,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112503055,1943,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112503065,1958,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112503100,1951,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112503168,1979,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112503181,1983,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112503189,1953,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112503196,1979,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112503249,1980,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112503262,1941,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112503293,1972,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112503329,1965,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112503410,1981,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112503468,1976,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112503480,1942,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112503539,1940,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112503608,1949,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112503668,1977,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112503713,1961,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112503827,1946,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112503848,1947,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112503888,1972,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112503994,1952,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112504040,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112504044,1970,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112504092,1967,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112504198,1976,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112504218,1971,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112504224,1952,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112504238,1951,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112504239,1980,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112504240,1970,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112504247,1972,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112504252,1982,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112504261,1977,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112504262,1976,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112504263,1978,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112504270,1961,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112504272,1957,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112504280,1970,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112504289,1976,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112504293,1976,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112504311,1985,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112504320,1941,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112504343,1945,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112504383,1950,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112504483,1935,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112504495,1949,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112504545,1946,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112504810,1944,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112505000,1958,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112505106,1970,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112505223,1966,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112505232,1955,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112505369,1978,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112505382,1982,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112505582,1971,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112505586,1943,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112505655,1985,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112505781,1946,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112505808,1974,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112505809,1978,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112505900,1963,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112505921,1950,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q112505974,1932,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q112506259,1952,male,http://www.wikidata.org/entity/Q6581097
